date,metric,value,holiday,year,month,month_num,year_month,day_of_week,type_of_day,weekend_holiday,covid_lockdown
2019-03-08,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),86.5,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-08,Percentage of Service Level Met (With Abandoned Calls Counted Positively),91.2,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-08,Percentage of Service Level Met (Without Abandoned Calls),90.8,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-08,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-09,Avg Handle Time,144,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Avg Queue Time,36,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Avg Speed of Answer,29,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Calls Abandoned,9,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Calls Abandoned < Service Level,5,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Calls Handled,107,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Calls Handled < Service Level,90,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Calls Presented,116,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Max Handle Time,1356,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Max Queue Time,786,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Percentage of Calls Abandoned,7.8,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Percentage of Calls Handled,92.2,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Percentage of Service Level Met (Handled),84.1,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),77.6,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Percentage of Service Level Met (With Abandoned Calls Counted Positively),81.9,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Percentage of Service Level Met (Without Abandoned Calls),81.1,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-09,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-10,Avg Handle Time,129,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Avg Queue Time,14,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Avg Speed of Answer,14,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Calls Abandoned,0,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Calls Abandoned < Service Level,0,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Calls Handled,78,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Calls Handled < Service Level,72,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Calls Presented,78,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Max Handle Time,612,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Max Queue Time,199,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Percentage of Calls Abandoned,0,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Percentage of Calls Handled,100,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Percentage of Service Level Met (Handled),92.3,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),92.3,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Percentage of Service Level Met (With Abandoned Calls Counted Positively),92.3,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Percentage of Service Level Met (Without Abandoned Calls),92.3,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-10,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-11,Avg Handle Time,117,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Avg Queue Time,29,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Avg Speed of Answer,27,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Calls Abandoned,26,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Calls Abandoned < Service Level,17,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Calls Handled,354,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Calls Handled < Service Level,318,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Calls Presented,380,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Max Handle Time,1177,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Max Queue Time,513,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Percentage of Calls Abandoned,6.8,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Percentage of Calls Handled,93.2,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Percentage of Service Level Met (Handled),89.8,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),83.7,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Percentage of Service Level Met (With Abandoned Calls Counted Positively),88.2,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Percentage of Service Level Met (Without Abandoned Calls),87.6,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-11,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-12,Avg Handle Time,103,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Avg Queue Time,9,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Avg Speed of Answer,9,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Calls Abandoned,13,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Calls Abandoned < Service Level,12,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Calls Handled,316,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Calls Handled < Service Level,299,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Calls Presented,329,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Max Handle Time,758,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Max Queue Time,196,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Percentage of Calls Abandoned,4,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Percentage of Calls Handled,96.1,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Percentage of Service Level Met (Handled),94.6,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),90.9,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Percentage of Service Level Met (With Abandoned Calls Counted Positively),94.5,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Percentage of Service Level Met (Without Abandoned Calls),94.3,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-12,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-13,Avg Handle Time,102,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Avg Queue Time,14,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Avg Speed of Answer,14,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Calls Abandoned,16,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Calls Abandoned < Service Level,10,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Calls Handled,290,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Calls Handled < Service Level,260,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Calls Presented,306,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Max Handle Time,643,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Max Queue Time,239,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Percentage of Calls Abandoned,5.2,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Percentage of Calls Handled,94.8,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Percentage of Service Level Met (Handled),89.7,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),85,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Percentage of Service Level Met (With Abandoned Calls Counted Positively),88.2,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Percentage of Service Level Met (Without Abandoned Calls),87.8,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-13,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-14,Avg Handle Time,116,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Avg Queue Time,43,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Avg Speed of Answer,38,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Calls Abandoned,33,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Calls Abandoned < Service Level,19,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Calls Handled,258,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Calls Handled < Service Level,217,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Calls Presented,291,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Max Handle Time,891,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Max Queue Time,764,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Percentage of Calls Abandoned,11.3,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Percentage of Calls Handled,88.7,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Percentage of Service Level Met (Handled),84.1,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),74.6,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Percentage of Service Level Met (With Abandoned Calls Counted Positively),81.1,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Percentage of Service Level Met (Without Abandoned Calls),79.8,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-14,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-15,Avg Handle Time,125,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Avg Queue Time,21,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Avg Speed of Answer,20,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Calls Abandoned,21,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Calls Abandoned < Service Level,13,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Calls Handled,304,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Calls Handled < Service Level,272,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Calls Presented,325,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Max Handle Time,908,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Max Queue Time,350,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Percentage of Calls Abandoned,6.5,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Percentage of Calls Handled,93.5,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Percentage of Service Level Met (Handled),89.5,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),83.7,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Percentage of Service Level Met (With Abandoned Calls Counted Positively),87.7,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Percentage of Service Level Met (Without Abandoned Calls),87.2,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-15,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Fri,Weekday,FALSE,FALSE
2019-03-16,Avg Handle Time,140,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Avg Queue Time,32,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Avg Speed of Answer,26,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Calls Abandoned,11,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Calls Abandoned < Service Level,6,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Calls Handled,83,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Calls Handled < Service Level,73,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Calls Presented,94,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Max Handle Time,701,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Max Queue Time,411,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Percentage of Calls Abandoned,11.7,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Percentage of Calls Handled,88.3,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Percentage of Service Level Met (Handled),88,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),77.7,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Percentage of Service Level Met (With Abandoned Calls Counted Positively),84,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Percentage of Service Level Met (Without Abandoned Calls),83,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-16,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Sat,Weekend,TRUE,FALSE
2019-03-17,Avg Handle Time,157,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Avg Queue Time,22,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Avg Speed of Answer,15,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Calls Abandoned,4,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Calls Abandoned < Service Level,2,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Calls Handled,64,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Calls Handled < Service Level,57,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Calls Presented,68,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Max Handle Time,946,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Max Queue Time,485,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Percentage of Calls Abandoned,5.9,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Percentage of Calls Handled,94.1,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Percentage of Service Level Met (Handled),89.1,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),83.8,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Percentage of Service Level Met (With Abandoned Calls Counted Positively),86.8,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Percentage of Service Level Met (Without Abandoned Calls),86.4,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-17,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Sun,Weekend,TRUE,FALSE
2019-03-18,Avg Handle Time,107,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Avg Queue Time,23,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Avg Speed of Answer,18,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Calls Abandoned,15,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Calls Abandoned < Service Level,9,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Calls Handled,321,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Calls Handled < Service Level,288,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Calls Presented,336,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Max Handle Time,766,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Max Queue Time,519,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Percentage of Calls Abandoned,4.5,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Percentage of Calls Handled,95.5,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Percentage of Service Level Met (Handled),89.7,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),85.7,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Percentage of Service Level Met (With Abandoned Calls Counted Positively),88.4,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Percentage of Service Level Met (Without Abandoned Calls),88.1,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-18,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Mon,Weekday,FALSE,FALSE
2019-03-19,Avg Handle Time,122,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Avg Queue Time,11,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Avg Speed of Answer,10,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Calls Abandoned,24,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Calls Abandoned < Service Level,20,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Calls Handled,286,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Calls Handled < Service Level,270,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Calls Presented,310,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Max Handle Time,810,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Max Queue Time,181,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Percentage of Calls Abandoned,7.7,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Percentage of Calls Handled,92.3,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Percentage of Service Level Met (Handled),94.4,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),87.1,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Percentage of Service Level Met (With Abandoned Calls Counted Positively),93.6,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Percentage of Service Level Met (Without Abandoned Calls),93.1,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-19,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Tue,Weekday,FALSE,FALSE
2019-03-20,Avg Handle Time,119,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Avg Queue Time,10,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Avg Speed of Answer,9,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Calls Abandoned,13,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Calls Abandoned < Service Level,11,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Calls Handled,286,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Calls Handled < Service Level,271,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Calls Presented,299,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Max Handle Time,1846,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Max Queue Time,186,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Percentage of Calls Abandoned,4.4,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Percentage of Calls Handled,95.7,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Percentage of Service Level Met (Handled),94.8,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),90.6,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Percentage of Service Level Met (With Abandoned Calls Counted Positively),94.3,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Percentage of Service Level Met (Without Abandoned Calls),94.1,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-20,Service Level (sec),30,FALSE,2019,Mar,3,2019-03-01,Wed,Weekday,FALSE,FALSE
2019-03-21,Avg Handle Time,126,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Avg Queue Time,31,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Avg Speed of Answer,26,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Calls Abandoned,25,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Calls Abandoned < Service Level,13,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Calls Handled,232,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Calls Handled < Service Level,204,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Calls Presented,257,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Max Handle Time,1119,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Max Queue Time,595,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Percentage of Calls Abandoned,9.7,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Percentage of Calls Handled,90.3,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
2019-03-21,Percentage of Service Level Met (Handled),87.9,FALSE,2019,Mar,3,2019-03-01,Thu,Weekday,FALSE,FALSE
